away_team,away_score,home_team,home_score,id
CAR,10,ATL,24,401547403
CIN,3,CLE,24,401547397
JAX,31,IND,21,401547404
TB,20,MIN,17,401547398
TEN,15,NO,16,401547399
SF,30,PIT,7,401547405
ARI,16,WSH,20,401547406
HOU,9,BAL,25,401547396
GB,38,CHI,20,401547407
LV,17,DEN,16,401547400
PHI,25,NE,20,401547402
MIA,36,LAC,34,401547401
LAR,30,SEA,13,401547408
DAL,40,NYG,0,401547409
BUF,16,NYJ,22,401547352
MIN,28,PHI,34,401547410
GB,24,ATL,25,401547417
LV,10,BUF,38,401547411
BAL,27,CIN,24,401547412
SEA,37,DET,31,401547418
LAC,24,TEN,27,401547414
CHI,17,TB,27,401547420
KC,17,JAX,9,401547413
IND,31,HOU,20,401547419
SF,30,LAR,23,401547422
NYG,31,ARI,28,401547421
NYJ,10,DAL,30,401547415
WSH,35,DEN,33,401547416
MIA,24,NE,17,401547423
NO,20,CAR,17,401547425
CLE,22,PIT,26,401547424
NYG,12,SF,30,401547426
TEN,3,CLE,27,401547428
ATL,6,DET,20,401547433
NO,17,GB,18,401547434
DEN,20,MIA,70,401547429
LAC,28,MIN,24,401547436
NE,15,NYJ,10,401547430
BUF,37,WSH,3,401547431
HOU,37,JAX,17,401547435
IND,22,BAL,19,401547427
CAR,27,SEA,37,401547432
CHI,10,KC,41,401547438
DAL,16,ARI,28,401547437
PIT,23,LV,18,401547439
PHI,25,TB,11,401547440
LAR,16,CIN,19,401547441
DET,34,GB,20,401547442
ATL,7,JAX,23,401547227
MIA,20,BUF,48,401547443
DEN,31,CHI,28,401547444
BAL,28,CLE,3,401547445
CIN,3,TEN,27,401547452
LAR,29,IND,23,401547449
TB,26,NO,9,401547450
WSH,31,PHI,34,401547451
MIN,21,CAR,13,401547448
PIT,6,HOU,30,401547446
LV,17,LAC,24,401547447
NE,3,DAL,38,401547453
ARI,16,SF,35,401547454
KC,23,NYJ,20,401547455
SEA,24,NYG,3,401547456
CHI,40,WSH,20,401547457
JAX,25,BUF,20,401547228
HOU,19,ATL,21,401547463
CAR,24,DET,42,401547464
TEN,16,IND,23,401547458
NYG,16,MIA,31,401547465
NO,34,NE,0,401547459
BAL,10,PIT,17,401547460
PHI,23,LAR,14,401547467
CIN,34,ARI,20,401547466
NYJ,31,DEN,21,401547461
KC,27,MIN,20,401547462
DAL,10,SF,42,401547354
GB,13,LV,17,401547468
DEN,8,KC,19,401547469
BAL,24,TEN,16,401547229
WSH,24,ATL,16,401547470
MIN,19,CHI,13,401547475
SEA,13,CIN,17,401547471
SF,17,CLE,19,401547476
CAR,21,MIA,42,401547473
IND,20,JAX,37,401547472
NO,13,HOU,20,401547477
NE,17,LV,21,401547474
ARI,9,LAR,26,401547479
PHI,14,NYJ,20,401547480
DET,20,TB,6,401547478
NYG,9,BUF,14,401547481
DAL,20,LAC,17,401547482
JAX,31,NO,24,401547483
LV,12,CHI,30,401547490
CLE,39,IND,38,401547484
BUF,25,NE,29,401547485
WSH,7,NYG,14,401547486
ATL,16,TB,13,401547491
DET,6,BAL,38,401547489
PIT,24,LAR,17,401547492
ARI,10,SEA,20,401547493
GB,17,DEN,19,401547487
LAC,17,KC,31,401547488
MIA,17,PHI,31,401547494
SF,17,MIN,22,401547495
TB,18,BUF,24,401547496
LAR,20,DAL,43,401547505
MIN,24,GB,10,401547506
ATL,23,TEN,28,401547500
NO,38,IND,27,401547507
NE,17,MIA,31,401547497
NYJ,13,NYG,10,401547498
JAX,20,PIT,10,401547499
PHI,38,WSH,31,401547508
HOU,13,CAR,15,401547504
CLE,20,SEA,24,401547509
KC,9,DEN,24,401547502
BAL,31,ARI,24,401547501
CIN,31,SF,17,401547503
CHI,13,LAC,30,401547510
LV,14,DET,26,401547511
TEN,16,PIT,20,401547512
MIA,14,KC,21,401547230
MIN,31,ATL,28,401547518
ARI,0,CLE,27,401547514
LAR,3,GB,20,401547519
WSH,20,NE,17,401547520
CHI,17,NO,24,401547516
SEA,3,BAL,37,401547513
TB,37,HOU,39,401547515
IND,27,CAR,13,401547517
NYG,6,LV,30,401547521
DAL,23,PHI,28,401547522
BUF,18,CIN,24,401547523
LAC,27,NYJ,6,401547524
CAR,13,CHI,16,401547525
IND,10,NE,6,401547231
HOU,30,CIN,27,401547526
NO,19,MIN,27,401547533
GB,19,PIT,23,401547527
TEN,6,TB,20,401547528
SF,34,JAX,3,401547532
CLE,33,BAL,31,401547531
ATL,23,ARI,25,401547529
DET,41,LAC,38,401547530
NYG,17,DAL,49,401547534
WSH,26,SEA,29,401547535
NYJ,12,LV,16,401547536
DEN,24,BUF,22,401547537
CIN,20,BAL,34,401547538
PIT,10,CLE,13,401547539
CHI,26,DET,31,401547546
LAC,20,GB,23,401547547
LV,13,MIA,20,401547542
NYG,31,WSH,19,401547548
DAL,33,CAR,10,401547545
TEN,14,JAX,34,401547541
ARI,16,HOU,21,401547540
TB,14,SF,27,401547549
NYJ,6,BUF,32,401547543
SEA,16,LAR,17,401547544
MIN,20,DEN,21,401547550
PHI,21,KC,17,401547345
GB,29,DET,22,401547552
WSH,10,DAL,45,401547551
SF,31,SEA,13,401547553
MIA,34,NYJ,13,401547242
NO,15,ATL,24,401547559
PIT,16,CIN,10,401547554
CAR,10,TEN,17,401547561
TB,20,IND,27,401547556
NE,7,NYG,10,401547560
JAX,24,HOU,21,401547555
CLE,12,DEN,29,401547563
LAR,37,ARI,14,401547562
KC,31,LV,17,401547557
BUF,34,PHI,37,401547558
BAL,20,LAC,10,401547564
CHI,12,MIN,10,401547565
SEA,35,DAL,41,401547566
IND,31,TEN,28,401547570
LAC,6,NE,0,401547567
DET,33,NO,28,401547572
ATL,13,NYJ,8,401547573
ARI,24,PIT,10,401547568
MIA,45,WSH,15,401547574
DEN,17,HOU,22,401547571
CAR,18,TB,21,401547569
CLE,19,LAR,36,401547575
SF,42,PHI,19,401547276
KC,19,GB,27,401547576
CIN,34,JAX,31,401547577
NE,21,PIT,18,401547578
TB,29,ATL,25,401547579
DET,13,CHI,28,401547586
IND,14,CIN,34,401547580
JAX,27,CLE,31,401547581
CAR,6,NO,28,401547587
HOU,6,NYJ,30,401547582
LAR,31,BAL,37,401547585
MIN,3,LV,0,401547588
SEA,16,SF,28,401547589
BUF,20,KC,17,401547583
DEN,24,LAC,7,401547584
PHI,13,DAL,33,401547590
TEN,28,MIA,27,401547592
GB,22,NYG,24,401547591
IND,0,NYJ,41,230104020
ATL,27,GB,7,230104009
CLE,33,PIT,36,230105023
NYG,38,SF,39,230105025
PIT,31,TEN,34,230111010
ATL,6,PHI,20,230111021
SF,6,TB,31,230112027
NYJ,10,OAK,30,230112013
TB,27,PHI,10,230119021
TEN,24,OAK,41,230119013
TEN,20,BAL,17,240103033
DAL,10,CAR,29,240103029
SEA,27,GB,33,240104009
DEN,10,IND,41,240104011
CAR,29,STL,23,240110014
TEN,14,NE,17,240110017
IND,38,KC,31,240111012
GB,17,PHI,20,240111021
IND,14,NE,24,240118017
CAR,14,PHI,3,240118021
STL,27,SEA,20,250108026
NYJ,20,SD,17,250108024
DEN,24,IND,49,250109011
MIN,31,GB,17,250109009
NYJ,17,PIT,20,250115023
STL,17,ATL,47,250115001
MIN,14,PHI,27,250116021
IND,3,NE,20,250116017
ATL,10,PHI,27,250123021
NE,41,PIT,27,250123023
WSH,17,TB,10,260107027
JAX,3,NE,28,260107017
CAR,23,NYG,0,260108019
PIT,31,CIN,17,260108004
WSH,10,SEA,20,260114026
NE,13,DEN,27,260114007
PIT,21,IND,18,260115011
CAR,29,CHI,21,260115003
PIT,34,DEN,17,260122007
CAR,14,SEA,34,260122026
KC,8,IND,23,270106011
DAL,20,SEA,21,270106026
NYJ,16,NE,37,270107017
NYG,20,PHI,23,270107021
IND,15,BAL,6,270113033
PHI,24,NO,27,270113018
SEA,24,CHI,27,270114003
NE,24,SD,21,270114024
NO,14,CHI,39,270121003
NE,34,IND,38,270121011
WSH,14,SEA,35,280105026
JAX,31,PIT,29,280105023
NYG,24,TB,14,280106027
TEN,6,SD,17,280106024
SEA,20,GB,42,280112009
JAX,20,NE,31,280112017
SD,28,IND,24,280113011
NYG,21,DAL,17,280113006
SD,12,NE,21,280120017
NYG,23,GB,20,280120009
ATL,24,ARI,30,290103022
IND,17,SD,23,290103024
BAL,27,MIA,9,290104015
PHI,26,MIN,14,290104016
BAL,13,TEN,10,290110010
ARI,33,CAR,13,290110029
PHI,23,NYG,11,290111019
SD,24,PIT,35,290111023
PHI,25,ARI,32,290118022
BAL,14,PIT,23,290118023
NYJ,24,CIN,14,300109004
PHI,14,DAL,34,300109006
BAL,33,NE,14,300110017
GB,45,ARI,51,300110022
ARI,14,NO,45,300116018
BAL,3,IND,20,300116011
DAL,3,MIN,34,300117016
NYJ,17,SD,14,300117024
NYJ,17,IND,30,300124011
MIN,28,NO,31,300124018
NO,36,SEA,41,310108026
NYJ,17,IND,16,310108011
BAL,30,KC,7,310109012
GB,21,PHI,16,310109021
BAL,24,PIT,31,310115023
GB,48,ATL,21,310115001
SEA,24,CHI,35,310116003
NYJ,28,NE,21,310116017
GB,21,CHI,14,310123003
NYJ,19,PIT,24,310123023
CIN,10,HOU,31,320107034
DET,28,NO,45,320107018
ATL,2,NYG,24,320108019
PIT,23,DEN,29,320108007
NO,32,SF,36,320114025
DEN,10,NE,45,320114017
HOU,13,BAL,20,320115033
NYG,37,GB,20,320115009
BAL,20,NE,23,320122017
NYG,20,SF,17,320122025
CIN,13,HOU,19,330105034
MIN,10,GB,24,330105009
IND,9,BAL,24,330106033
SEA,24,WSH,14,330106028
BAL,38,DEN,35,330112007
GB,31,SF,45,330112025
SEA,28,ATL,30,330113001
HOU,28,NE,41,330113017
SF,28,ATL,24,330120001
BAL,28,NE,13,330120017
KC,44,IND,45,340104011
NO,26,PHI,24,340104021
SD,27,CIN,10,340105004
SF,23,GB,20,340105009
NO,15,SEA,23,340111026
IND,22,NE,43,340111017
SF,23,CAR,10,340112029
SD,17,DEN,24,340112007
NE,16,DEN,26,340119007
SF,17,SEA,23,340119026
ARI,16,CAR,27,400749512
BAL,30,PIT,17,400749511
CIN,10,IND,26,400749513
DET,20,DAL,24,400749514
BAL,31,NE,35,400749515
CAR,17,SEA,31,400749516
DAL,21,GB,26,400749518
IND,24,DEN,13,400749517
GB,22,SEA,28,400749519
IND,7,NE,45,400749520
KC,30,HOU,0,400820429
PIT,18,CIN,16,400820428
SEA,10,MIN,9,400820431
GB,35,WSH,18,400820430
KC,20,NE,27,400820432
GB,20,ARI,26,400820433
SEA,24,CAR,31,400820435
PIT,16,DEN,23,400820434
NE,18,DEN,20,400820436
ARI,15,CAR,49,400820437
OAK,14,HOU,27,400932688
DET,6,SEA,26,400932689
MIA,12,PIT,30,400932687
NYG,13,GB,38,400932690
SEA,20,ATL,36,400927747
HOU,16,NE,34,400927746
GB,34,DAL,31,400927749
PIT,18,KC,16,400927748
GB,21,ATL,44,400927751
PIT,17,NE,36,400927750
TEN,22,KC,21,400999175
ATL,26,LAR,13,400999171
BUF,3,JAX,10,400999176
CAR,26,NO,31,400999177
ATL,10,PHI,15,400999179
TEN,14,NE,35,400999178
JAX,45,PIT,42,400999181
NO,24,MIN,29,400999180
JAX,20,NE,24,400999172
MIN,7,PHI,38,400999174
IND,21,HOU,7,401038952
SEA,22,DAL,24,401038953
LAC,23,BAL,17,401038955
PHI,16,CHI,15,401038954
IND,13,KC,31,401038957
DAL,22,LAR,30,401038956
LAC,28,NE,41,401038959
PHI,14,NO,20,401038958
LAR,26,NO,23,401038118
NE,37,KC,31,401038850
BUF,19,HOU,22,401131037
TEN,20,NE,13,401131036
MIN,26,NO,20,401131038
SEA,17,PHI,9,401131039
MIN,10,SF,27,401131040
TEN,28,BAL,12,401131041
HOU,31,KC,51,401131043
SEA,23,GB,28,401131042
TEN,24,KC,35,401131044
GB,20,SF,37,401131045
IND,24,BUF,27,401220393
LAR,30,SEA,20,401220372
TB,31,WSH,23,401220371
BAL,20,TEN,13,401220396
CHI,9,NO,21,401220395
CLE,48,PIT,37,401220394
LAR,18,GB,32,401220398
BAL,3,BUF,17,401220397
CLE,17,KC,22,401220400
TB,30,NO,20,401220399
TB,31,GB,26,401220402
BUF,24,KC,38,401220401
LV,19,CIN,26,401326627
NE,17,BUF,47,401326626
PHI,15,TB,31,401326630
SF,23,DAL,17,401326629
PIT,21,KC,42,401326628
ARI,11,LAR,34,401326625
CIN,19,TEN,16,401326632
SF,13,GB,10,401326631
LAR,30,TB,27,401326634
BUF,36,KC,42,401326633
CIN,27,KC,24,401326635
SF,17,LAR,20,401326636
SEA,23,SF,41,401438000
LAC,30,JAX,31,401437998
MIA,31,BUF,34,401438002
NYG,31,MIN,24,401438001
BAL,17,CIN,24,401437999
DAL,31,TB,14,401438003
JAX,20,KC,27,401438005
NYG,7,PHI,38,401438004
CIN,27,BUF,10,401438007
DAL,12,SF,19,401438006
SF,7,PHI,31,401438009
CIN,20,KC,23,401438008
LAC,21,LV,63,401547593
MIN,24,CIN,27,401547604
PIT,13,IND,30,401547607
DEN,17,DET,42,401547606
CHI,17,CLE,20,401547605
TB,34,GB,20,401547598
HOU,19,TEN,16,401547595
NYJ,0,MIA,30,401547594
KC,27,NE,17,401547608
NYG,6,NO,24,401547599
ATL,7,CAR,9,401547603
WSH,20,LAR,28,401547597
SF,45,ARI,29,401547596
DAL,10,BUF,31,401547600
BAL,23,JAX,7,401547602
PHI,17,SEA,20,401547601
LAC,21,LV,63,401547593
MIN,24,CIN,27,401547604
PIT,13,IND,30,401547607
DEN,17,DET,42,401547606
CHI,17,CLE,20,401547605
TB,34,GB,20,401547598
HOU,19,TEN,16,401547595
NYJ,0,MIA,30,401547594
KC,27,NE,17,401547608
NYG,6,NO,24,401547599
ATL,7,CAR,9,401547603
WSH,20,LAR,28,401547597
SF,45,ARI,29,401547596
DAL,10,BUF,31,401547600
BAL,23,JAX,7,401547602
PHI,17,SEA,20,401547601
NO,22,LAR,30,401547609
CIN,11,PIT,34,401547610
BUF,24,LAC,22,401547611
CLE,36,HOU,22,401547612
WSH,28,NYJ,30,401547613
SEA,20,TEN,17,401547614
IND,10,ATL,29,401547616
GB,33,CAR,30,401547617
DET,30,MIN,24,401547618
JAX,12,TB,30,401547615
ARI,16,CHI,27,401547619
DAL,20,MIA,22,401547620
NE,26,DEN,23,401547621
LV,20,KC,14,401547351
NYG,25,PHI,33,401547241
BAL,33,SF,19,401547622
