id,url
230907012,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230907015,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230907019,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230907023,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230907029,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230907006,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230907025,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230907026,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230907010,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230908021,https://www.espn.com/nfl/scoreboard/_/week/1/year/2003/seasontype/2
230914001,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914009,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914011,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914012,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914014,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914018,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914020,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914030,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914033,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914022,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914027,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914013,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914021,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914024,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230914016,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230915019,https://www.espn.com/nfl/scoreboard/_/week/2/year/2003/seasontype/2
230921001,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921004,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921008,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921010,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921011,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921017,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921034,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921022,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921026,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921028,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921024,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921025,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230921015,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230922007,https://www.espn.com/nfl/scoreboard/_/week/3/year/2003/seasontype/2
230928002,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928005,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928014,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928016,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928023,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928028,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928034,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928013,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928033,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928007,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928020,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928029,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230928018,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
230929003,https://www.espn.com/nfl/scoreboard/_/week/4/year/2003/seasontype/2
231005001,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005002,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005003,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005006,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005009,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005012,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005017,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005019,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005029,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005030,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005021,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005025,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231005023,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231006027,https://www.espn.com/nfl/scoreboard/_/week/5/year/2003/seasontype/2
231012005,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012006,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012009,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012010,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012011,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012017,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012018,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012028,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012030,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012007,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
231012020,https://www.espn.com/nfl/scoreboard/_/week/6/year/2003/seasontype/2
