,away_team,away_score,home_team,home_score,id
3840,KC,42,NE,27,400951566
3841,NYJ,12,BUF,21,400951567
3842,ATL,23,CHI,17,400951570
3843,BAL,20,CIN,0,400951572
3844,PIT,21,CLE,18,400951574
3845,ARI,23,DET,35,400951576
3846,OAK,26,TEN,16,400951584
3847,PHI,30,WSH,17,400951592
3848,JAX,29,HOU,7,400951580
3849,IND,9,LAR,46,400951597
3850,SEA,9,GB,17,400951601
3851,CAR,23,SF,3,400951605
3852,NYG,3,DAL,19,400951608
3853,Tampa Bay,212,New Orleans,178,400951581
3854,NO,19,MIN,29,400951612
3855,LAC,21,DEN,24,400951615
3856,HOU,13,CIN,9,400951620
3857,ARI,16,IND,13,400951632
3858,PHI,20,KC,27,400951636
3859,NE,36,NO,20,400951639
3860,MIN,9,PIT,26,400951643
3861,CHI,7,TB,29,400951645
3862,BUF,3,CAR,9,400951630
3863,TEN,37,JAX,16,400951635
3864,CLE,10,BAL,24,400951626
3865,NYJ,20,OAK,45,400951669
3866,MIA,19,LAC,17,400951666
3867,DAL,17,DEN,42,400951673
3868,WSH,27,LAR,20,400951674
3869,SF,9,SEA,12,400951676
3870,GB,23,ATL,34,400951679
3871,DET,24,NYG,10,400951681
3872,LAR,41,SF,39,400951568
3873,BAL,7,JAX,44,400951579
3874,DEN,16,BUF,26,400951583
3875,PIT,17,CHI,23,400951590
3876,ATL,30,DET,26,400951594
3877,CLE,28,IND,31,400951599
3878,TB,17,MIN,34,400951604
3879,HOU,33,NE,36,400951607
3880,MIA,6,NYJ,20,400951611
3881,NYG,24,PHI,27,400951616
3882,NO,34,CAR,13,400951587
3883,SEA,27,TEN,33,400951623
3884,CIN,24,GB,27,400951627
3885,KC,24,LAC,10,400951634
3886,OAK,10,WSH,27,400951644
3887,DAL,28,ARI,17,400951668
3888,CHI,14,GB,35,400951678
3889,NO,20,MIA,0,400950241
3890,BUF,23,ATL,17,400951685
3891,CIN,31,CLE,7,400951712
3892,LAR,35,DAL,30,400951716
3893,DET,14,MIN,7,400951724
3894,CAR,33,NE,30,400951727
3895,JAX,20,NYJ,23,400951730
3896,PIT,26,BAL,9,400951708
3897,TEN,14,HOU,57,400951720
3898,SF,15,ARI,18,400951735
3899,PHI,26,LAC,24,400951738
3900,NYG,23,TB,25,400951742
3901,OAK,10,DEN,16,400951744
3902,IND,18,SEA,46,400951747
3903,WSH,20,KC,29,400951752
3904,NE,19,TB,14,400951552
3905,BUF,16,CIN,20,400951554
3906,NYJ,17,CLE,14,400951556
3907,CAR,27,DET,24,400951558
3908,SF,23,IND,26,400951562
3909,TEN,10,MIA,16,400951646
3910,LAC,27,NYG,22,400951650
3911,ARI,7,PHI,34,400951651
3912,JAX,30,PIT,9,400951655
3913,BAL,30,OAK,17,400951659
3914,SEA,16,LAR,10,400951657
3915,GB,35,DAL,31,400951661
3916,KC,42,HOU,34,400951664
3917,MIN,20,CHI,17,400951691
3918,PHI,28,CAR,23,400951695
3919,MIA,20,ATL,17,400951697
3920,GB,10,MIN,23,400951702
3921,DET,38,NO,52,400951704
3922,NE,24,NYJ,17,400951766
3923,SF,24,WSH,26,400951767
3924,CHI,27,BAL,24,400951699
3925,CLE,17,HOU,33,400951700
3926,TB,33,ARI,38,400951770
3927,LAR,27,JAX,17,400951773
3928,PIT,19,KC,13,400951776
3929,LAC,17,OAK,16,400951779
3930,NYG,23,DEN,10,400951782
3931,IND,22,TEN,36,400951785
3932,KC,30,OAK,31,400951571
3933,TB,27,BUF,30,400951575
3934,CAR,3,CHI,17,400951578
3935,TEN,12,CLE,9,400951582
3936,NO,26,GB,17,400951585
3937,JAX,27,IND,0,400951589
3938,ARI,0,LAR,33,400951593
3939,NYJ,28,MIA,31,400951598
3940,BAL,16,MIN,24,400951603
3941,DAL,40,SF,10,400951619
3942,SEA,24,NYG,7,400951628
3943,CIN,14,PIT,29,400951609
3944,DEN,0,LAC,21,400951624
3945,ATL,7,NE,23,400951638
3946,WSH,24,PHI,34,400951641
3947,MIA,0,BAL,40,400951670
3948,MIN,33,CLE,16,400951683
3949,OAK,14,BUF,34,400951706
3950,IND,23,CIN,24,400951711
3951,LAC,13,NE,21,400951715
3952,CHI,12,NO,20,400951717
3953,ATL,25,NYJ,20,400951721
3954,SF,10,PHI,33,400951723
3955,CAR,17,TB,3,400951725
3956,HOU,38,SEA,41,400951729
3957,DAL,33,WSH,19,400951732
3958,PIT,20,DET,15,400951736
3959,DEN,19,KC,29,400951737
3960,BUF,21,NYJ,34,400951743
3961,BAL,20,TEN,23,400951761
3962,TB,10,NO,30,400951755
3963,LAR,51,NYG,17,400951758
3964,DEN,23,PHI,51,400951760
3965,ATL,17,CAR,20,400951749
3966,CIN,7,JAX,23,400951753
3967,IND,20,HOU,14,400951751
3968,ARI,20,SF,10,400951763
3969,WSH,17,SEA,14,400951765
3970,KC,17,DAL,28,400951786
3971,OAK,27,MIA,24,400951787
3972,DET,30,GB,17,400951790
3973,SEA,22,ARI,16,400951553
3974,NO,47,BUF,10,400951555
3975,GB,23,CHI,16,400951559
3976,CLE,24,DET,38,400951563
3977,CIN,20,TEN,24,400951656
3978,PIT,20,IND,17,400951565
3979,NYJ,10,TB,15,400951653
3980,MIN,38,WSH,30,400951658
3981,LAC,17,JAX,20,400951648
3982,HOU,7,LAR,33,400951663
3983,DAL,7,ATL,27,400951686
3984,NYG,21,SF,31,400951688
3985,NE,41,DEN,16,400951690
3986,MIA,21,CAR,45,400951693
3987,TEN,17,PIT,40,400951698
3988,DET,27,CHI,24,400951701
3989,JAX,19,CLE,7,400951769
3990,BAL,23,GB,0,400951703
3991,TB,30,MIA,20,400981391
3992,LAR,7,MIN,24,400951775
3993,WSH,31,NO,34,400951780
3994,KC,9,NYG,12,400951783
3995,ARI,21,HOU,31,400951771
3996,BUF,24,LAC,54,400951807
3997,CIN,20,DEN,17,400951810
3998,NE,33,OAK,8,400951815
3999,PHI,37,DAL,9,400951817
4000,ATL,34,SEA,31,400951818
4001,MIN,30,DET,23,400951569
4002,LAC,28,DAL,6,400951573
4003,NYG,10,WSH,20,400951577
4004,TB,20,ATL,34,400951586
4005,CLE,16,CIN,30,400951588
4006,TEN,20,IND,16,400951591
4007,BUF,16,KC,10,400951595
4008,MIA,17,NE,35,400951600
4009,CAR,35,NYJ,27,400951606
4010,CHI,3,PHI,31,400951610
4011,SEA,24,SF,13,400951618
4012,DEN,14,OAK,21,400951629
4013,NO,20,LAR,26,400951614
4014,JAX,24,ARI,27,400951622
4015,GB,28,PIT,31,400951633
4016,HOU,16,BAL,23,400951640
4017,WSH,14,DAL,38,400951672
4018,MIN,14,ATL,9,400951677
4019,NE,23,BUF,3,400951684
4020,SF,15,CHI,14,400951707
4021,TB,20,GB,26,400951710
4022,HOU,13,TEN,24,400951728
4023,DEN,9,MIA,35,400951718
4024,KC,31,NYJ,38,400951726
4025,IND,10,JAX,30,400951713
4026,DET,20,BAL,44,400951680
4027,CLE,10,LAC,19,400951731
4028,NYG,17,OAK,24,400951740
4029,CAR,21,NO,31,400951722
4030,LAR,32,ARI,16,400951733
4031,PHI,10,SEA,24,400951746
4032,PIT,23,CIN,20,400951754
4033,NO,17,ATL,20,400951557
4034,IND,7,BUF,13,400951560
4035,CHI,33,CIN,7,400951564
4036,GB,27,CLE,21,400951647
4037,OAK,15,KC,26,400951654
4038,DAL,30,NYG,10,400951692
4039,DET,24,TB,21,400951660
4040,MIN,24,CAR,31,400951561
4041,SF,26,HOU,16,400951649
4042,NYJ,0,DEN,23,400951665
4043,TEN,7,ARI,12,400951662
4044,WSH,13,LAC,30,400951687
4045,PHI,43,LAR,35,400951689
4046,SEA,24,JAX,30,400951652
4047,BAL,38,PIT,39,400951694
4048,NE,20,MIA,27,400951696
4049,DEN,25,IND,13,400951705
4050,CHI,10,DET,20,400951768
4051,LAC,13,KC,30,400951772
4052,MIA,16,BUF,24,400951774
4053,BAL,27,CLE,10,400951778
4054,CIN,7,MIN,34,400951784
4055,NYJ,19,NO,31,400951806
4056,PHI,34,NYG,29,400951808
4057,ARI,15,WSH,20,400951809
4058,GB,24,CAR,31,400951777
4059,HOU,7,JAX,45,400951781
4060,LAR,42,SEA,7,400951811
4061,NE,27,PIT,24,400951812
4062,TEN,23,SF,25,400951813
4063,DAL,20,OAK,17,400951814
4064,ATL,24,TB,21,400951816
4065,IND,16,BAL,23,400951596
4066,MIN,16,GB,0,400951602
4067,CLE,3,CHI,20,400951617
4068,DET,17,CIN,26,400951621
4069,LAR,27,TEN,23,400951667
4070,MIA,13,KC,29,400951625
4071,BUF,16,NE,37,400951631
4072,ATL,13,NO,23,400951637
4073,LAC,14,NYJ,7,400951642
4074,DEN,11,WSH,27,400951671
4075,TB,19,CAR,22,400951613
4076,JAX,33,SF,44,400951675
4077,SEA,21,DAL,12,400951709
4078,NYG,0,ARI,23,400951682
4079,PIT,34,HOU,6,400951714
4080,OAK,10,PHI,19,400951719
4081,GB,11,DET,35,400951741
4082,HOU,13,IND,22,400951745
4083,CHI,10,MIN,23,400951750
4084,NYJ,6,NE,26,400951756
4085,WSH,10,NYG,18,400951757
4086,DAL,6,PHI,0,400951759
4087,CLE,24,PIT,28,400951762
4088,CAR,10,ATL,22,400951734
4089,KC,27,DEN,24,400951789
4090,JAX,10,TEN,15,400951788
4091,SF,34,LAR,13,400951792
4092,BUF,22,MIA,16,400951748
4093,OAK,10,LAC,30,400951791
4094,ARI,26,SEA,24,400951793
4095,NO,24,TB,31,400951764
4096,CIN,31,BAL,27,400951739
4097,ATL,12,PHI,18,401030710
4098,PIT,21,CLE,21,401030718
4099,CIN,34,IND,23,401030717
4100,TEN,20,MIA,27,401030716
4101,SF,16,MIN,24,401030715
4102,HOU,20,NE,27,401030714
4103,TB,48,NO,40,401030713
4104,JAX,20,NYG,15,401030712
4105,BUF,3,BAL,47,401030711
4106,KC,38,LAC,28,401030720
4107,SEA,24,DEN,27,401030721
4108,WSH,24,ARI,6,401030725
4109,DAL,8,CAR,16,401030723
4110,CHI,23,GB,24,401030726
4111,NYJ,48,DET,17,401030728
4112,LAR,33,OAK,13,401030751
4113,BAL,23,CIN,34,401030690
4114,CAR,24,ATL,31,401030691
4115,LAC,31,BUF,20,401030704
4116,MIN,29,GB,29,401030705
4117,HOU,17,TEN,20,401030694
4118,CLE,18,NO,21,401030708
4119,MIA,20,NYJ,12,401030700
4120,KC,42,PIT,37,401030698
4121,PHI,21,TB,27,401030696
4122,IND,21,WSH,9,401030693
4123,ARI,0,LAR,34,401030732
4124,DET,27,SF,30,401030730
4125,OAK,19,DEN,20,401030736
4126,NE,20,JAX,31,401030733
4127,NYG,13,DAL,20,401030738
4128,SEA,17,CHI,24,401030739
4129,NYJ,17,CLE,21,401030775
4130,NO,43,ATL,37,401030777
4131,SF,27,KC,38,401030795
4132,OAK,20,MIA,28,401030787
4133,BUF,27,MIN,6,401030784
4134,IND,16,PHI,20,401030782
4135,GB,17,WSH,31,401030781
4136,CIN,21,CAR,31,401030790
4137,TEN,9,JAX,6,401030794
4138,DEN,14,BAL,27,401030788
4139,NYG,27,HOU,22,401030791
4140,LAC,23,LAR,35,401030798
4141,CHI,16,ARI,14,401030801
4142,DAL,13,SEA,24,401030799
4143,NE,10,DET,26,401030802
4144,PIT,30,TB,27,401030805
4145,MIN,31,LAR,38,401030839
4146,CIN,37,ATL,36,401030847
4147,TB,10,CHI,48,401030846
4148,DET,24,DAL,26,401030845
4149,BUF,0,GB,22,401030844
4150,PHI,23,TEN,26,401030842
4151,HOU,37,IND,34,401030843
4152,MIA,7,NE,38,401030841
4153,NYJ,12,JAX,31,401030840
4154,CLE,42,OAK,45,401030930
4155,SEA,20,ARI,17,401030848
4156,NO,33,NYG,18,401030931
4157,SF,27,LAC,29,401030932
4158,BAL,26,PIT,14,401030933
4159,KC,27,DEN,23,401030934
4160,IND,24,NE,38,401030697
4161,TEN,12,BUF,13,401030702
4162,MIA,17,CIN,27,401030785
4163,BAL,9,CLE,12,401030770
4164,GB,23,DET,31,401030745
4165,JAX,14,KC,30,401030741
4166,DEN,16,NYJ,34,401030734
4167,ATL,17,PIT,41,401030709
4168,NYG,31,CAR,33,401030778
4169,OAK,10,LAC,26,401030793
4170,MIN,23,PHI,21,401030803
4171,ARI,28,SF,18,401030797
4172,LAR,33,SEA,31,401030808
4173,DAL,16,HOU,19,401030831
4174,WSH,19,NO,43,401030834
4175,PHI,34,NYG,13,401030692
4176,TB,29,ATL,34,401030695
4177,PIT,28,CIN,21,401030743
4178,LAC,38,CLE,14,401030746
4179,SEA,27,OAK,3,401030706
4180,CHI,28,MIA,31,401030771
4181,ARI,17,MIN,27,401030742
4182,IND,34,NYJ,42,401030737
4183,CAR,17,WSH,23,401030701
4184,BUF,13,HOU,20,401030748
4185,LAR,23,DEN,20,401030773
4186,JAX,7,DAL,40,401030776
4187,BAL,21,TEN,0,401030774
4188,KC,40,NE,43,401030779
4189,SF,30,GB,33,401030783
4190,DEN,45,ARI,10,401030800
4191,TEN,19,LAC,20,401030792
4192,NE,38,CHI,31,401030832
4193,BUF,5,IND,37,401030833
4194,DET,32,MIA,21,401030830
4195,MIN,37,NYJ,17,401030809
4196,CAR,21,PHI,17,401030807
4197,CLE,23,TB,26,401030806
4198,HOU,20,JAX,7,401030835
4199,NO,24,BAL,23,401030836
4200,LAR,39,SF,10,401030838
4201,DAL,17,WSH,20,401030837
4202,CIN,10,KC,45,401030804
4203,NYG,20,ATL,23,401030796
4204,MIA,23,HOU,42,401030703
4205,PHI,24,JAX,18,401030699
4206,NYJ,10,CHI,24,401030747
4207,TB,34,CIN,37,401030744
4208,SEA,28,DET,14,401030740
4209,DEN,23,KC,30,401030707
4210,WSH,20,NYG,13,401030735
4211,CLE,18,PIT,33,401030731
4212,BAL,21,CAR,36,401030849
4213,IND,42,OAK,28,401030749
4214,GB,27,LAR,29,401030780
4215,SF,15,ARI,18,401030772
4216,NO,30,MIN,20,401030786
4217,NE,25,BUF,6,401030789
4218,OAK,3,SF,34,401030767
4219,CHI,41,BUF,9,401030769
4220,KC,37,CLE,21,401030814
4221,NYJ,6,MIA,13,401030816
4222,DET,9,MIN,24,401030822
4223,ATL,38,WSH,14,401030826
4224,TB,28,CAR,42,401030811
4225,PIT,23,BAL,16,401030819
4226,HOU,19,DEN,17,401030829
4227,LAC,25,SEA,17,401030852
4228,LAR,35,NO,45,401030855
4229,GB,17,NE,31,401030858
4230,TEN,28,DAL,14,401030862
4231,CAR,21,PIT,52,401030729
4232,DET,22,CHI,34,401030810
4233,NO,51,CIN,14,401030752
4234,ATL,16,CLE,28,401030754
4235,NE,10,TEN,34,401030821
4236,JAX,26,IND,29,401030766
4237,ARI,14,KC,26,401030815
4238,BUF,41,NYJ,10,401030853
4239,WSH,16,TB,3,401030828
4240,LAC,20,OAK,6,401030859
4241,MIA,12,GB,31,401030756
4242,SEA,31,LAR,36,401030865
4243,DAL,27,PHI,20,401030869
4244,NYG,27,SF,23,401030873
4245,GB,24,SEA,27,401030878
4246,DAL,22,ATL,19,401030929
4247,CAR,19,DET,20,401030910
4248,TEN,10,IND,38,401030922
4249,TB,35,NYG,38,401030952
4250,HOU,23,WSH,21,401030966
4251,PIT,20,JAX,16,401030971
4252,CIN,21,BAL,24,401030894
4253,OAK,23,ARI,21,401030970
4254,DEN,23,LAC,22,401030969
4255,PHI,7,NO,48,401030963
4256,MIN,20,CHI,25,401030903
4257,KC,51,LAR,54,401030972
4258,CHI,23,DET,16,401030905
4259,WSH,23,DAL,31,401030925
4260,ATL,17,NO,31,401030923
4261,JAX,21,BUF,24,401030919
4262,CLE,35,CIN,20,401030921
4263,NE,27,NYJ,13,401030904
4264,NYG,22,PHI,25,401030914
4265,SF,9,TB,27,401030902
4266,SEA,30,CAR,27,401030920
4267,OAK,17,BAL,34,401030916
4268,ARI,10,LAC,45,401030912
4269,PIT,17,DEN,24,401030911
4270,MIA,24,IND,27,401030906
4271,GB,17,MIN,24,401030908
4272,TEN,17,HOU,34,401030762
4273,NO,10,DAL,13,401030899
4274,BAL,26,ATL,16,401030928
4275,DEN,24,CIN,10,401030955
4276,LAR,30,DET,16,401030957
4277,ARI,20,GB,17,401030965
4278,BUF,17,MIA,21,401030954
4279,CHI,27,NYG,30,401030953
4280,CAR,17,TB,24,401030968
4281,IND,0,JAX,6,401030962
4282,CLE,13,HOU,29,401030964
4283,NYJ,22,TEN,26,401030960
4284,KC,40,OAK,33,401030935
4285,MIN,10,NE,24,401030959
4286,SF,16,SEA,43,401030958
4287,LAC,33,PIT,30,401030951
4288,WSH,13,PHI,28,401030871
4289,JAX,9,TEN,30,401030724
4290,NYJ,27,BUF,23,401030750
4291,CAR,20,CLE,26,401030823
4292,ATL,20,GB,34,401030825
4293,BAL,24,KC,27,401030764
4294,NE,33,MIA,34,401030761
4295,NO,28,TB,14,401030758
4296,NYG,40,WSH,16,401030753
4297,IND,24,HOU,21,401030813
4298,CIN,21,LAC,26,401030851
4299,DEN,14,SF,20,401030827
4300,PHI,23,DAL,29,401030854
4301,PIT,21,OAK,24,401030863
4302,DET,17,ARI,3,401030860
4303,LAR,6,CHI,15,401030817
4304,MIN,7,SEA,21,401030867
4305,LAC,29,KC,28,401030874
4306,HOU,29,NYJ,22,401030891
4307,CLE,17,DEN,16,401030876
4308,ARI,14,ATL,40,401030900
4309,DET,13,BUF,14,401030896
4310,GB,17,CHI,24,401030893
4311,OAK,16,CIN,30,401030909
4312,DAL,0,IND,23,401030927
4313,MIA,17,MIN,41,401030918
4314,TEN,17,NYG,0,401030915
4315,WSH,16,JAX,13,401030924
4316,TB,12,BAL,20,401030898
4317,SEA,23,SF,26,401030950
4318,NE,10,PIT,17,401030956
4319,PHI,30,LAR,23,401030961
4320,NO,12,CAR,9,401030967
4321,WSH,16,TEN,25,401030868
4322,BAL,22,LAC,10,401030897
4323,CIN,18,CLE,26,401030872
4324,TB,20,DAL,27,401030875
4325,MIN,27,DET,9,401030877
4326,NYG,27,IND,28,401030861
4327,JAX,17,MIA,7,401030866
4328,BUF,12,NE,24,401030892
4329,GB,44,NYJ,38,401030870
4330,HOU,30,PHI,32,401030864
4331,ATL,24,CAR,10,401030895
4332,LAR,31,ARI,9,401030907
4333,CHI,14,SF,9,401030901
4334,PIT,28,NO,31,401030913
4335,KC,31,SEA,38,401030917
4336,DEN,14,OAK,27,401030926
4337,MIA,17,BUF,42,401030722
4338,DET,31,GB,0,401030757
4339,NYJ,3,NE,38,401030765
4340,CAR,33,NO,14,401030768
4341,DAL,36,NYG,35,401030812
4342,ATL,34,TB,32,401030820
4343,JAX,3,HOU,20,401030759
4344,LAC,23,DEN,9,401030824
4345,OAK,3,KC,35,401030760
4346,SF,32,LAR,48,401030850
4347,CHI,24,MIN,10,401030763
4348,CIN,13,PIT,16,401030818
4349,ARI,24,SEA,27,401030856
4350,PHI,24,WSH,0,401030727
4351,CLE,24,BAL,26,401030719
4352,IND,33,TEN,17,401030755
4353,GB,10,CHI,3,401127913
4354,TEN,43,CLE,13,401127928
4355,BAL,59,MIA,10,401127954
4356,ATL,12,MIN,28,401127961
4357,BUF,17,NYJ,16,401127963
4358,WSH,27,PHI,32,401127968
4359,LAR,30,CAR,27,401127923
4360,KC,40,JAX,26,401127931
4361,IND,24,LAC,30,401127972
4362,CIN,20,SEA,21,401127995
4363,NYG,17,DAL,35,401128007
4364,DET,27,ARI,27,401127999
4365,SF,31,TB,17,401128010
4366,PIT,3,NE,33,401127860
4367,HOU,28,NO,30,401128021
4368,DEN,16,OAK,24,401128025
4369,TB,20,CAR,14,401128054
4370,SF,41,CIN,17,401128066
4371,LAC,10,DET,13,401128072
4372,MIN,16,GB,21,401128098
4373,IND,19,TEN,17,401128114
4374,NE,43,MIA,0,401127862
4375,BUF,28,NYG,14,401128106
4376,SEA,28,PIT,26,401128110
4377,DAL,31,WSH,21,401128115
4378,ARI,17,BAL,23,401128061
4379,JAX,12,HOU,13,401128101
4380,KC,28,OAK,10,401128118
4381,CHI,16,DEN,14,401128120
4382,NO,9,LAR,27,401128122
4383,PHI,20,ATL,24,401128124
4384,CLE,23,NYJ,3,401128127
4385,TEN,7,JAX,20,401127859
4386,CIN,17,BUF,21,401127915
4387,MIA,6,DAL,31,401127921
4388,DEN,16,GB,27,401127925
4389,ATL,24,IND,27,401127929
4390,BAL,28,KC,33,401127953
4391,OAK,14,MIN,34,401127956
4392,NYJ,14,NE,30,401127861
4393,DET,27,PHI,24,401127959
4394,CAR,38,ARI,20,401127962
4395,NYG,32,TB,31,401127966
4396,HOU,27,LAC,20,401127970
4397,PIT,20,SF,24,401127998
4398,NO,33,SEA,27,401127993
4399,LAR,20,CLE,13,401128125
4400,CHI,31,WSH,15,401128003
4401,PHI,34,GB,27,401127863
4402,TEN,24,ATL,10,401128016
4403,NE,16,BUF,10,401127866
4404,KC,34,DET,30,401128023
4405,OAK,31,IND,24,401128030
4406,LAC,30,MIA,10,401128055
4407,WSH,3,NYG,24,401128059
4408,CLE,40,BAL,25,401128018
4409,CAR,16,HOU,10,401128026
4410,TB,55,LAR,40,401128069
4411,SEA,27,ARI,10,401128064
4412,MIN,6,CHI,16,401128093
4413,JAX,26,DEN,24,401128097
4414,DAL,10,NO,12,401128102
4415,CIN,3,PIT,27,401128109
4416,LAR,29,SEA,30,401127927
4417,ARI,26,CIN,23,401127958
4418,BUF,14,TEN,7,401128014
4419,CHI,21,OAK,24,401128001
4420,TB,24,NO,31,401127965
4421,MIN,28,NYG,10,401127971
4422,NYJ,6,PHI,31,401128006
4423,BAL,26,PIT,23,401128011
4424,NE,33,WSH,7,401127864
4425,JAX,27,CAR,34,401127932
4426,ATL,32,HOU,53,401127960
4427,DEN,20,LAC,13,401128019
4428,GB,34,DAL,24,401128029
4429,IND,19,KC,13,401128053
4430,CLE,3,SF,31,401128062
4431,NYG,14,NE,35,401127917
4432,CAR,37,TB,26,401128096
4433,SEA,32,CLE,28,401128111
4434,HOU,31,KC,24,401128119
4435,WSH,17,MIA,16,401128121
4436,PHI,20,MIN,38,401128123
4437,NO,13,JAX,6,401128116
4438,CIN,17,BAL,23,401128105
4439,SF,20,LAR,7,401128128
4440,ATL,33,ARI,34,401128126
4441,TEN,0,DEN,16,401128129
4442,DAL,22,NYJ,24,401128130
4443,PIT,24,LAC,17,401128131
4444,DET,22,GB,23,401128132
4445,KC,30,DEN,6,401127902
4446,LAR,37,ATL,10,401127940
4447,MIA,21,BUF,31,401127942
4448,JAX,27,CIN,17,401127945
4449,MIN,42,DET,30,401127947
4450,OAK,24,GB,42,401127949
4451,HOU,23,IND,30,401127951
4452,ARI,27,NYG,21,401127974
4453,SF,9,WSH,0,401127977
4454,LAC,20,TEN,23,401127979
4455,NO,36,CHI,25,401127982
4456,BAL,30,SEA,16,401127985
4457,PHI,10,DAL,37,401127987
4458,NE,33,NYJ,0,401127894
4459,WSH,9,MIN,19,401127905
4460,SEA,27,ATL,20,401128035
4461,PHI,31,BUF,13,401128037
4462,LAC,17,CHI,16,401128039
4463,NYG,26,DET,31,401128042
4464,TB,23,TEN,27,401128048
4465,DEN,13,IND,15,401128051
4466,CIN,10,LAR,24,401127912
4467,ARI,9,NO,31,401128046
4468,NYJ,15,JAX,29,401128045
4469,CAR,13,SF,51,401128050
4470,CLE,13,NE,27,401127895
4471,OAK,24,HOU,27,401128043
4472,GB,31,KC,24,401128073
4473,MIA,14,PIT,27,401128074
4474,SF,28,ARI,25,401127908
4475,HOU,26,JAX,3,401127936
4476,WSH,9,BUF,24,401128076
4477,MIN,23,KC,26,401128079
4478,NYJ,18,MIA,26,401128080
4479,CHI,14,PHI,22,401128082
4480,IND,24,PIT,26,401128083
4481,TEN,20,CAR,30,401128078
4482,DET,24,OAK,31,401128085
4483,TB,34,SEA,40,401128087
4484,CLE,19,DEN,24,401128088
4485,GB,11,LAC,26,401128090
4486,NE,20,BAL,37,401127899
4487,DAL,37,NYG,18,401128091
4488,LAC,24,OAK,26,401127907
4489,DET,13,CHI,20,401127911
4490,BAL,49,CIN,13,401127934
4491,BUF,16,CLE,19,401127939
4492,KC,32,TEN,35,401127981
4493,ATL,26,NO,9,401127948
4494,NYG,27,NYJ,34,401127952
4495,ARI,27,TB,30,401127976
4496,MIA,16,IND,12,401127986
4497,CAR,16,GB,24,401127944
4498,LAR,12,PIT,17,401127989
4499,MIN,28,DAL,24,401128041
4500,SEA,27,SF,24,401127992
4501,PIT,7,CLE,21,401128044
4502,DAL,35,DET,27,401128052
4503,JAX,13,IND,33,401128075
4504,BUF,37,MIA,20,401128077
4505,DEN,23,MIN,27,401128081
4506,NO,34,TB,17,401128084
4507,NYJ,34,WSH,17,401128086
4508,ATL,29,CAR,3,401128049
4509,HOU,7,BAL,41,401128047
4510,ARI,26,SF,36,401128089
4511,CIN,10,OAK,17,401128092
4512,NE,17,PHI,10,401127897
4513,CHI,7,LAR,17,401128133
4514,KC,24,LAC,17,401128134
4515,IND,17,HOU,20,401127865
4516,TB,35,ATL,22,401127870
4517,DEN,3,BUF,20,401127872
4518,NYG,14,CHI,19,401127914
4519,PIT,16,CIN,10,401127918
4520,MIA,24,CLE,41,401127919
4521,CAR,31,NO,34,401127922
4522,OAK,3,NYJ,34,401127924
4523,SEA,17,PHI,9,401128008
4524,DET,16,WSH,19,401127996
4525,JAX,20,TEN,42,401128000
4526,DAL,9,NE,13,401127957
4527,GB,8,SF,37,401128004
4528,BAL,45,LAR,6,401128012
4529,CHI,24,DET,20,401128015
4530,BUF,26,DAL,15,401128017
4531,NO,26,ATL,18,401128022
4532,NYJ,6,CIN,22,401128057
4533,TEN,31,IND,17,401128058
4534,PHI,31,MIA,37,401128070
4535,GB,31,NYG,13,401128095
4536,CLE,13,PIT,20,401128107
4537,WSH,29,CAR,21,401128032
4538,TB,28,JAX,11,401128063
4539,SF,17,BAL,20,401128027
4540,LAR,34,ARI,7,401128100
4541,LAC,20,DEN,23,401128104
4542,OAK,9,KC,40,401128067
4543,NE,22,HOU,28,401127967
4544,MIN,30,SEA,37,401128112
4545,DAL,24,CHI,31,401127871
4546,CAR,20,ATL,40,401127869
4547,BAL,24,BUF,17,401127868
4548,CIN,19,CLE,27,401127867
4549,WSH,15,GB,20,401127916
4550,DET,7,MIN,20,401127926
4551,SF,48,NO,46,401127964
4552,MIA,21,NYJ,22,401127969
4553,IND,35,TB,38,401127994
4554,DEN,38,HOU,24,401127920
4555,LAC,45,JAX,10,401127997
4556,TEN,42,OAK,21,401128005
4557,KC,23,NE,16,401127930
4558,PIT,23,ARI,17,401128002
4559,SEA,12,LAR,28,401128009
4560,NYG,17,PHI,23,401128013
4561,NYJ,21,BAL,42,401128020
4562,NE,34,CIN,13,401127955
4563,TB,38,DET,17,401128028
4564,CHI,13,GB,21,401128031
4565,HOU,24,TEN,21,401128068
4566,DEN,3,KC,23,401128056
4567,MIA,20,NYG,36,401128060
4568,PHI,37,WSH,27,401128071
4569,SEA,30,CAR,24,401128024
4570,JAX,20,OAK,16,401128099
4571,CLE,24,ARI,38,401128094
4572,MIN,39,LAC,10,401128113
4573,LAR,21,DAL,44,401128103
4574,ATL,29,SF,22,401128108
4575,BUF,17,PIT,10,401128065
4576,IND,7,NO,34,401128117
4577,HOU,23,TB,20,401127901
4578,BUF,17,NE,24,401127898
4579,LAR,31,SF,34,401127900
4580,JAX,12,ATL,24,401127903
4581,BAL,31,CLE,15,401127904
4582,NO,38,TEN,28,401127935
4583,CAR,6,IND,38,401127906
4584,CIN,35,MIA,38,401127910
4585,PIT,10,NYJ,16,401127933
4586,NYG,41,WSH,35,401127937
4587,DET,17,DEN,27,401127893
4588,OAK,24,LAC,17,401127896
4589,DAL,9,PHI,17,401127938
4590,ARI,27,SEA,13,401127941
4591,KC,26,CHI,3,401127943
